entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,reasoning,exit_date,exit_price,pnl,exit_reason
2023-09-14,UPL.NS,long,604.3626360200142,181,591.3708590666363,615.5682043499537,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-15,615.5682043499537,2028.2078677190539,Take-Profit
2023-09-15,UPL.NS,short,627.9554143070466,-141,638.1981902627672,607.258573464748,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-22,607.258573464748,2918.2545587640984,Take-Profit
2023-09-25,UPL.NS,long,608.1710702506688,153,595.8783909402913,624.5614780952366,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-04,595.8783909402913,-1880.7799344877544,Stop-Loss
2023-10-05,UPL.NS,long,599.6639009471885,162,584.9604358527425,611.9975967601454,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-10,611.9975967601454,1998.0587216990139,Take-Profit
2023-10-10,UPL.NS,long,603.4228836294736,168,592.2047547774171,618.2649574972982,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-11,618.2649574972982,2493.46840979452,Take-Profit
2023-10-11,UPL.NS,long,619.1514774730057,159,603.2836722027859,630.8449352725876,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-19,603.2836722027859,-2522.9810379649534,Stop-Loss
2023-10-19,UPL.NS,long,607.7754416703974,170,602.8221948681302,628.5749030990034,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-20,602.8221948681302,-842.0519563854316,Stop-Loss
2023-10-20,UPL.NS,short,606.3905611704347,-172,617.8290439288013,592.408605490765,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-23,592.408605490765,2404.8963769031852,Take-Profit
2023-10-23,UPL.NS,long,596.4983849663141,171,585.9917296355057,611.545959607086,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-25,585.9917296355057,-1796.6380615682315,Stop-Loss
2023-10-25,UPL.NS,long,580.3741404084126,161,568.6936594783696,595.948126880403,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-26,568.6936594783696,-1880.5574297369258,Stop-Loss
2023-10-26,UPL.NS,short,573.894705731805,-165,585.2581378555186,558.7436254374335,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-27,558.7436254374335,2499.928248571292,Take-Profit
2023-10-27,UPL.NS,short,558.9080962341862,-154,567.1679677391894,538.7774671680601,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-30,538.7774671680601,3100.116876183431,Take-Profit
2023-11-01,UPL.NS,short,525.8681943762602,-152,546.9982669596449,518.237540212661,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-06,546.9982669596449,-3211.771032674462,Stop-Loss
2023-11-06,UPL.NS,long,546.0977256791814,143,531.2772614427303,561.8189980893806,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-22,561.8189980893806,2248.1419546584802,Take-Profit
2023-11-22,UPL.NS,long,558.8091830370117,165,545.6493862047311,572.0853032569731,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-04,572.0853032569731,2190.5598362936307,Take-Profit
2023-12-04,UPL.NS,long,572.2624918579379,182,558.6218927468473,582.7177050159224,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-06,582.7177050159224,1902.8487947531846,Take-Profit
2023-12-06,UPL.NS,short,576.7140155201761,-188,585.1040044535213,561.8343295111904,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-07,585.1040044535213,-1577.3179194688964,Stop-Loss
2023-12-07,UPL.NS,short,587.5953929408166,-186,592.2840044844113,568.7643734153162,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-11,592.2840044844113,-872.0817471086095,Stop-Loss
2023-12-14,UPL.NS,long,596.5477936387367,175,582.1933449946094,607.1468290696874,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-18,607.1468290696874,1854.8312004163763,Take-Profit
2023-12-18,UPL.NS,short,607.1819001649761,-171,615.2047312904916,589.6755926543445,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-20,589.6755926543445,2993.578584318001,Take-Profit
2023-12-20,UPL.NS,short,598.4768003476812,-174,603.0818607276979,577.9106277536946,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-21,577.9106277536946,3578.5140313536695,Take-Profit
2023-12-22,UPL.NS,short,574.7355853047204,-139,584.6355023445874,553.2262109038314,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-26,584.6355023445874,-1376.0884685415099,Stop-Loss
