entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,reasoning,exit_date,exit_price,pnl,exit_reason
2023-10-11,HINDUNILVR.NS,short,2431.6635092562597,-64,2458.6969212641716,2390.7741407883964,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-12,2458.6969212641716,-1730.138368506363,Stop-Loss
2023-10-12,HINDUNILVR.NS,long,2467.0515102346194,59,2436.6734062860733,2510.710442009194,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-20,2436.6734062860733,-1792.3081329642223,Stop-Loss
2023-10-20,HINDUNILVR.NS,short,2433.256671585715,-68,2487.8820520577756,2423.7325406156747,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-23,2423.7325406156747,647.6409059627513,Take-Profit
2023-10-23,HINDUNILVR.NS,long,2408.151508353571,59,2377.5981849545688,2451.480333472033,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-26,2377.5981849545688,-1802.646080541132,Stop-Loss
2023-10-27,HINDUNILVR.NS,short,2382.371003615378,-64,2420.2700781106414,2352.3406608264363,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-02,2420.2700781106414,-2425.5407676968607,Stop-Loss
2023-11-02,HINDUNILVR.NS,long,2407.3331132258577,71,2360.7124365152113,2422.4004264432597,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-03,2422.4004264432597,1069.7792384355412,Take-Profit
2023-11-03,HINDUNILVR.NS,short,2428.731645353598,-66,2447.364794825649,2380.738216274135,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-06,2447.364794825649,-1229.7878651553474,Stop-Loss
2023-11-07,HINDUNILVR.NS,short,2427.7586396855145,-66,2457.5586636303933,2391.2026249251003,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-17,2457.5586636303933,-1966.8015803620028,Stop-Loss
2023-11-21,HINDUNILVR.NS,short,2436.5129385516975,-61,2468.4517952269002,2397.2175933433,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-30,2468.4517952269002,-1948.2702571873656,Stop-Loss
2023-12-06,HINDUNILVR.NS,short,2499.7357967894936,-59,2524.944939491854,2450.803801380653,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-07,2450.803801380653,2886.9877291215907,Take-Profit
2023-12-07,HINDUNILVR.NS,short,2481.352605400523,-61,2528.4115348485193,2456.167839603016,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-08,2456.167839603016,1536.270713647913,Take-Profit
2023-12-11,HINDUNILVR.NS,long,2453.339955479056,56,2419.956981968396,2497.850326125472,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-20,2497.850326125472,2492.580756199299,Take-Profit
2023-12-20,HINDUNILVR.NS,short,2502.604938717555,-62,2520.791222993025,2450.5543296290916,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-26,2520.791222993025,-1127.5496250791348,Stop-Loss
2023-12-26,HINDUNILVR.NS,long,2505.1827769883193,65,2476.343675046363,2543.6345400423497,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-28,2543.6345400423497,2499.3645985119747,Take-Profit
2023-12-28,HINDUNILVR.NS,long,2542.386987819999,66,2508.4548315832626,2575.033450467108,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-29,2575.033450467108,2154.666534709212,Take-Profit
