entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,reasoning,exit_date,exit_price,pnl,exit_reason
2023-05-26,BHARTIARTL.NS,short,812.7527690719038,-151,820.0890466777342,791.0598192734377,Mock forecast (downtrend) due to missing Gemini API key.,2023-05-31,820.0890466777342,-1107.7779184803974,Stop-Loss
2023-06-02,BHARTIARTL.NS,short,817.5631176160166,-110,829.8528663018309,790.0672313241213,Mock forecast (downtrend) due to missing Gemini API key.,2023-06-07,829.8528663018309,-1351.8723554395717,Stop-Loss
2023-06-07,BHARTIARTL.NS,short,813.7344566733483,-116,830.3691886559627,792.8147146045497,Mock forecast (downtrend) due to missing Gemini API key.,2023-06-08,830.3691886559627,-1929.6289099832734,Stop-Loss
2023-06-08,BHARTIARTL.NS,long,832.1904773796779,113,812.2495480262162,850.8756433218158,Mock forecast (uptrend) due to missing Gemini API key.,2023-06-14,812.2495480262162,-2253.3250169411704,Stop-Loss
2023-06-14,BHARTIARTL.NS,short,816.777769300161,-124,834.2004108083688,798.9304581148832,Mock forecast (downtrend) due to missing Gemini API key.,2023-06-23,834.2004108083688,-2160.407547017766,Stop-Loss
2023-06-23,BHARTIARTL.NS,long,828.5581920740979,137,813.7293616422428,845.5812897829992,Mock forecast (uptrend) due to missing Gemini API key.,2023-06-27,845.5812897829992,2332.1643861194825,Take-Profit
2023-06-28,BHARTIARTL.NS,short,853.5916357274691,-134,863.0390029532499,830.4582092784792,Mock forecast (downtrend) due to missing Gemini API key.,2023-06-30,863.0390029532499,-1265.9472082546265,Stop-Loss
2023-06-30,BHARTIARTL.NS,long,863.8995543652205,136,842.4472575359003,874.6355698674975,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-04,842.4472575359003,-2917.512368787544,Stop-Loss
2023-07-04,BHARTIARTL.NS,long,857.8129315608896,142,849.8232447953533,880.7208217181748,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-05,849.8232447953533,-1134.5355207061634,Stop-Loss
2023-07-05,BHARTIARTL.NS,short,852.1190997179135,-135,863.1834823897449,830.8382222108089,Mock forecast (downtrend) due to missing Gemini API key.,2023-07-07,863.1834823897449,-1493.6916606972345,Stop-Loss
2023-07-11,BHARTIARTL.NS,long,873.7166474256633,139,855.7347500998935,887.1555464162878,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-18,855.7347500998935,-2499.4837282819954,Stop-Loss
2023-07-18,BHARTIARTL.NS,long,861.0035027648963,150,849.5202815222167,878.7196620719403,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-26,878.7196620719403,2657.423896056599,Take-Profit
2023-07-26,BHARTIARTL.NS,long,870.2806587390963,159,855.6603319270517,883.2460629644519,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-27,883.2460629644519,2061.499271831531,Take-Profit
2023-07-27,BHARTIARTL.NS,long,873.078407866547,161,861.4589440226424,888.6858651638205,Mock forecast (uptrend) due to missing Gemini API key.,2023-08-02,861.4589440226424,-1870.7336788686334,Stop-Loss
2023-08-07,BHARTIARTL.NS,long,868.9553531806273,147,860.5863413686184,890.4218451348108,Mock forecast (uptrend) due to missing Gemini API key.,2023-08-10,860.5863413686184,-1230.2447363653114,Stop-Loss
2023-08-14,BHARTIARTL.NS,short,858.49882301156,-161,870.1620808625539,843.0627821572198,Mock forecast (downtrend) due to missing Gemini API key.,2023-08-16,843.0627821572198,2485.2025775487823,Take-Profit
2023-08-16,BHARTIARTL.NS,long,858.005693480659,166,843.7798413321943,870.1850854177512,Mock forecast (uptrend) due to missing Gemini API key.,2023-08-17,843.7798413321943,-2361.49145664514,Stop-Loss
2023-08-17,BHARTIARTL.NS,long,845.3822058603738,165,833.7449558188252,860.3231725150039,Mock forecast (uptrend) due to missing Gemini API key.,2023-08-21,860.3231725150039,2465.259498013962,Take-Profit
2023-08-22,BHARTIARTL.NS,short,858.9918886146853,-156,871.9643139229604,843.8815251209486,Mock forecast (downtrend) due to missing Gemini API key.,2023-08-29,843.8815251209486,2357.2167050229273,Take-Profit
